comment_id,video_id,video_title,channel_title,author,comment_text,published_at,like_count,reply_count,service_category,ground_truth_sentiment
Ugx_CLARO_5G_01244,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,patricia_reyes_276,¿El servicio de 5G requiere cambiar la tarjeta SIM o sirve la misma USIM 4G?,2025-09-24T21:17:25Z,1,1,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_FI_00803,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,tecnico_rd23_192,"Excelente promoción de paqueticos libres, rinden bastante bien en la semana.",2025-09-25T03:22:10Z,15,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_FI_00490,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,patricia_reyes_681,Llamar al 107 es perder una hora de la vida escuchando una música y nadie resuelve.,2025-09-25T13:59:34Z,0,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_00302,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,patricia_reyes_657,"Muy satisfecho con la atención en la sucursal de Blue Mall, me atendieron con mucha amabilidad.",2025-09-25T17:49:14Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FI_00340,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,gabriel_tech_473,Llevo 8 años con Claro y la estabilidad del internet para trabajar remoto es incomparable.,2025-09-26T01:07:53Z,3,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_5G_00704,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,pedro_perez_do_301,¿El servicio de 5G requiere cambiar la tarjeta SIM o sirve la misma USIM 4G?,2025-09-26T01:43:22Z,0,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_FI_00993,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,ana_valdez_sd_44,Cobran carísimo por megas adicionales y los paqueticos se consumen demasiado rápido.,2025-09-26T05:24:33Z,2,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_00592,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,jose_gaming_rd_797,Información sobre los requisitos para portabilidad numérica desde otra compañía por favor.,2025-09-26T05:54:09Z,1,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_5G_01034,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,maria_jimenez_c_28,Me cobraron un cargo por reconexión que nunca solicité. Facturación no me da respuesta.,2025-09-26T06:59:49Z,1,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_FI_00047,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,elena_gomez_rd_312,Llevo 8 años con Claro y la estabilidad del internet para trabajar remoto es incomparable.,2025-09-26T11:52:33Z,1,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_5G_01062,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,pedro_perez_do_681,Llamar al 107 es perder una hora de la vida escuchando una música y nadie resuelve.,2025-09-26T14:01:52Z,0,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_FI_00769,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,claudia_mella_382,Alguien sabe si para solicitar el cambio de router cobran algún costo adicional?,2025-09-27T02:18:53Z,0,0,Fibra Óptica e Internet Hogar,NEUTRO
Ugx_CLARO_5G_00474,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,jose_gaming_rd_171,"El 5G en el Distrito Nacional vuela, me dio más de 450 Mbps de bajada en el test.",2025-09-27T07:42:03Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FI_01202,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,patricia_reyes_569,"El router que instalan es malísimo, a 5 metros ya no llega la señal de Wi-Fi.",2025-09-27T13:05:28Z,0,1,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_00345,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,carlos_m_rd_638,"La velocidad contratada de 100 megas nunca llega completa, apenas marca 30 en Speedtest.",2025-09-27T16:14:19Z,0,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_5G_00252,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,ana_valdez_sd_347,"Excelente servicio con la fibra óptica simétrica, tengo 300 megas en Santiago y nunca se cae.",2025-09-28T10:44:51Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FI_00923,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,maria_jimenez_c_170,"Muy buena actualización de la app Mi Claro, ahora puedo pagar con tarjeta y se refleja de una vez.",2025-09-28T11:53:50Z,1,7,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_FI_00646,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,ramon_santos_sd_402,Información sobre los requisitos para portabilidad numérica desde otra compañía por favor.,2025-09-28T18:03:24Z,1,0,Fibra Óptica e Internet Hogar,NEUTRO
Ugx_CLARO_5G_00012,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,ramon_santos_sd_706,"La cobertura de Claro en carretera y pueblos es la mejor del país por mucho, ninguna otra compañía llega allá.",2025-09-29T05:33:53Z,3,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FI_00195,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,patricia_reyes_664,Información sobre los requisitos para portabilidad numérica desde otra compañía por favor.,2025-09-29T20:49:51Z,0,0,Fibra Óptica e Internet Hogar,NEUTRO
Ugx_CLARO_5G_00026,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,maria_jimenez_c_12,"En la zona de Bávaro la señal 5G casi no entra, se queda en 3G o sin servicio a cada rato.",2025-10-01T02:08:05Z,1,7,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_5G_00337,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,juan_bavaro_487,"El router que instalan es malísimo, a 5 metros ya no llega la señal de Wi-Fi.",2025-10-01T03:50:48Z,1,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_FI_00772,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,ana_valdez_sd_157,Tengo una duda con respecto al contrato de permanencia mínima de 18 meses.,2025-10-01T08:35:24Z,0,0,Fibra Óptica e Internet Hogar,NEUTRO
Ugx_CLARO_FI_01247,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,pedro_perez_do_140,"La cobertura de Claro en carretera y pueblos es la mejor del país por mucho, ninguna otra compañía llega allá.",2025-10-01T14:07:50Z,0,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_FI_01236,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,claudia_mella_299,Aumentaron la tarifa del plan pospago sin avisar previamente por correo o SMS. Un abuso.,2025-10-02T02:35:57Z,1,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_00792,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,alex_dev_rd_514,¿El roaming sin fronteras incluye llamadas locales dentro del país de destino?,2025-10-02T09:28:36Z,0,2,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_5G_00705,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,gabriel_tech_735,Instalaron la fibra en menos de 48 horas en Bella Vista. Muy puntuales los técnicos.,2025-10-03T06:38:11Z,1,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FI_00106,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,jose_gaming_rd_260,"El router que instalan es malísimo, a 5 metros ya no llega la señal de Wi-Fi.",2025-10-03T13:38:51Z,0,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_FI_00958,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,tecnico_rd23_799,Alguien sabe si para solicitar el cambio de router cobran algún costo adicional?,2025-10-04T07:04:17Z,0,2,Fibra Óptica e Internet Hogar,NEUTRO
Ugx_CLARO_FI_00635,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,jose_gaming_rd_96,"Pésimo servicio al cliente, llevo 3 días esperando que me reparen una avería de internet en Herrera.",2025-10-04T23:57:15Z,0,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_FI_00274,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,pedro_perez_do_450,Tengo una duda con respecto al contrato de permanencia mínima de 18 meses.,2025-10-05T11:59:53Z,1,1,Fibra Óptica e Internet Hogar,NEUTRO
Ugx_CLARO_5G_00762,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,claudia_mella_29,Dicen que es fibra simétrica pero el ping sube a 200ms en las noches en San Cristóbal. Muy lento.,2025-10-05T19:56:10Z,1,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_5G_00529,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,laura_santiago_298,Me cobraron un cargo por reconexión que nunca solicité. Facturación no me da respuesta.,2025-10-06T00:48:20Z,0,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_FI_00180,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,pedro_perez_do_467,Dicen que es fibra simétrica pero el ping sube a 200ms en las noches en San Cristóbal. Muy lento.,2025-10-06T06:04:02Z,0,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_AP_01115,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,claudia_mella_940,¿En qué horario labora la sucursal de la 27 de Febrero los sábados?,2025-10-06T08:47:41Z,0,0,Atención al Cliente y App,NEUTRO
Ugx_CLARO_5G_01079,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,gabriel_tech_773,El ping en juegos online como Valorant y Warzone me bajó a 35ms con la fibra. Nítido todo.,2025-10-06T14:16:58Z,1,3,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FI_00049,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,juan_bavaro_701,Llamar al 107 es perder una hora de la vida escuchando una música y nadie resuelve.,2025-10-06T16:55:46Z,1,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_00221,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,claudia_mella_776,¿Cuándo estará disponible la cobertura de fibra óptica en la Urbanización Real?,2025-10-06T18:02:10Z,2,3,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_AP_00559,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,luis_almonte_sti_806,¿A qué número se puede consultar el balance disponible de paqueticos por mensaje?,2025-10-07T08:15:16Z,0,0,Atención al Cliente y App,NEUTRO
Ugx_CLARO_AP_01230,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,juan_bavaro_47,"Buenas tardes, quisiera saber el precio actual del plan de 500 megas de fibra.",2025-10-07T16:00:59Z,0,3,Atención al Cliente y App,NEUTRO
Ugx_CLARO_AP_00359,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,tecnico_rd23_224,"La velocidad contratada de 100 megas nunca llega completa, apenas marca 30 en Speedtest.",2025-10-07T16:15:40Z,28,0,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_AP_00037,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,laura_santiago_87,"En la zona de Bávaro la señal 5G casi no entra, se queda en 3G o sin servicio a cada rato.",2025-10-07T20:25:19Z,1,3,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_AP_00447,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,laura_santiago_694,"El router que instalan es malísimo, a 5 metros ya no llega la señal de Wi-Fi.",2025-10-07T20:26:15Z,1,0,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_AP_01215,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,ana_valdez_sd_432,"Excelente servicio con la fibra óptica simétrica, tengo 300 megas en Santiago y nunca se cae.",2025-10-07T21:25:51Z,0,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_FI_00973,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,patricia_reyes_712,"Muy satisfecho con la atención en la sucursal de Blue Mall, me atendieron con mucha amabilidad.",2025-10-08T13:24:50Z,1,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_FI_00528,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,tecnico_rd23_727,Dicen que es fibra simétrica pero el ping sube a 200ms en las noches en San Cristóbal. Muy lento.,2025-10-08T22:29:27Z,0,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_01028,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,juan_bavaro_992,Me están facturando un paquete de canales que cancelé hace dos meses. Qué desastre.,2025-10-09T05:50:12Z,0,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_5G_00383,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,tecnico_rd23_387,¿El servicio de 5G requiere cambiar la tarjeta SIM o sirve la misma USIM 4G?,2025-10-09T13:07:15Z,0,1,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_AP_00879,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,elena_gomez_rd_704,¿El servicio de 5G requiere cambiar la tarjeta SIM o sirve la misma USIM 4G?,2025-10-10T06:59:06Z,1,0,Atención al Cliente y App,NEUTRO
Ugx_CLARO_FI_01072,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,jose_gaming_rd_865,Aumentaron la tarifa del plan pospago sin avisar previamente por correo o SMS. Un abuso.,2025-10-10T10:43:46Z,0,1,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_00683,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,maria_jimenez_c_922,Tengo una duda con respecto al contrato de permanencia mínima de 18 meses.,2025-10-10T15:01:19Z,0,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_5G_00219,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,ramon_santos_sd_997,"La velocidad contratada de 100 megas nunca llega completa, apenas marca 30 en Speedtest.",2025-10-10T17:23:00Z,5,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_FI_00070,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,elena_gomez_rd_166,Esperando que extiendan la fibra óptica a la provincia de La Vega.,2025-10-10T23:08:27Z,0,0,Fibra Óptica e Internet Hogar,NEUTRO
Ugx_CLARO_5G_00249,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,maria_jimenez_c_947,Alguien sabe si para solicitar el cambio de router cobran algún costo adicional?,2025-10-11T08:49:57Z,1,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_FI_00587,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,jose_gaming_rd_442,"En la zona de Bávaro la señal 5G casi no entra, se queda en 3G o sin servicio a cada rato.",2025-10-11T10:24:35Z,0,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_FI_01136,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,patricia_reyes_824,Me están facturando un paquete de canales que cancelé hace dos meses. Qué desastre.,2025-10-12T07:46:59Z,0,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_FI_00896,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,patricia_reyes_228,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-10-12T08:23:02Z,0,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_5G_01151,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,gabriel_tech_614,El ping en juegos online como Valorant y Warzone me bajó a 35ms con la fibra. Nítido todo.,2025-10-12T12:23:43Z,0,1,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FI_00521,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,gabriel_tech_563,Aumentaron la tarifa del plan pospago sin avisar previamente por correo o SMS. Un abuso.,2025-10-12T17:20:10Z,5,2,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_00446,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,luis_almonte_sti_349,Cobran carísimo por megas adicionales y los paqueticos se consumen demasiado rápido.,2025-10-13T08:03:12Z,1,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_FI_00642,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,patricia_reyes_183,Para mí es la empresa de telecomunicaciones más seria de República Dominicana. Servicio de calidad.,2025-10-14T02:14:10Z,1,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_5G_00851,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,jose_gaming_rd_848,¿A qué número se puede consultar el balance disponible de paqueticos por mensaje?,2025-10-14T10:19:16Z,0,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_FI_00675,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,elena_gomez_rd_139,El internet se cae todos los fines de semana por la noche. Muy inestable.,2025-10-14T15:09:15Z,2,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_01137,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,laura_santiago_584,El ping en juegos online como Valorant y Warzone me bajó a 35ms con la fibra. Nítido todo.,2025-10-14T19:11:49Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_AP_00220,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,claudia_mella_953,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-10-14T19:29:03Z,3,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_AP_00767,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,ana_valdez_sd_173,"Excelente promoción de paqueticos libres, rinden bastante bien en la semana.",2025-10-14T23:33:13Z,32,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_FI_00401,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,maria_jimenez_c_14,La app Mi Claro vive con errores y se cierra sola cuando voy a pagar la factura.,2025-10-15T15:37:13Z,1,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_AP_01064,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,patricia_reyes_164,"Los técnicos vinieron, no revisaron la caja exterior y dijeron que todo estaba bien. Sigo sin internet.",2025-10-16T03:05:15Z,0,0,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_AP_00079,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,carlos_m_rd_576,"Pésimo servicio al cliente, llevo 3 días esperando que me reparen una avería de internet en Herrera.",2025-10-16T09:59:14Z,2,0,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_FI_00852,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,patricia_reyes_327,Aumentaron la tarifa del plan pospago sin avisar previamente por correo o SMS. Un abuso.,2025-10-16T15:12:12Z,0,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_AP_00217,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,luis_almonte_sti_936,"Los técnicos vinieron, no revisaron la caja exterior y dijeron que todo estaba bien. Sigo sin internet.",2025-10-17T08:49:39Z,2,0,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_FI_00797,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,juan_bavaro_514,Esperando que extiendan la fibra óptica a la provincia de La Vega.,2025-10-17T20:25:12Z,0,0,Fibra Óptica e Internet Hogar,NEUTRO
Ugx_CLARO_FI_00814,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,tecnico_rd23_643,"Muy mal soporte técnico por WhatsApp, un bot que repite lo mismo y no transfiere a un humano.",2025-10-17T23:56:48Z,1,1,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_FI_00129,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,elena_gomez_rd_941,"En la zona de Bávaro la señal 5G casi no entra, se queda en 3G o sin servicio a cada rato.",2025-10-18T03:55:50Z,5,0,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_5G_00413,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,juan_bavaro_313,¿El roaming sin fronteras incluye llamadas locales dentro del país de destino?,2025-10-18T09:19:00Z,0,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_5G_00241,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,gabriel_tech_948,Buen ancho de banda y la subida simétrica me ayuda un mundo para subir videos a YouTube.,2025-10-18T10:31:54Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_AP_00880,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,gabriel_tech_971,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-10-18T23:20:12Z,0,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_AP_00531,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,tecnico_rd23_804,Buen ancho de banda y la subida simétrica me ayuda un mundo para subir videos a YouTube.,2025-10-19T05:19:08Z,0,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_FI_01218,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,elena_gomez_rd_762,"La cobertura de Claro en carretera y pueblos es la mejor del país por mucho, ninguna otra compañía llega allá.",2025-10-19T07:29:42Z,0,1,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_FI_00052,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,maria_jimenez_c_259,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-10-19T13:58:48Z,1,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_FI_00690,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,ana_valdez_sd_95,El ping en juegos online como Valorant y Warzone me bajó a 35ms con la fibra. Nítido todo.,2025-10-19T16:28:22Z,0,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_FI_00010,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,maria_jimenez_c_915,"Los técnicos vinieron, no revisaron la caja exterior y dijeron que todo estaba bien. Sigo sin internet.",2025-10-20T07:44:29Z,5,2,Fibra Óptica e Internet Hogar,NEGATIVO
Ugx_CLARO_FI_00771,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,claudia_mella_102,"Muy satisfecho con la atención en la sucursal de Blue Mall, me atendieron con mucha amabilidad.",2025-10-20T09:10:04Z,1,0,Fibra Óptica e Internet Hogar,POSITIVO
Ugx_CLARO_FI_00757,CLARO_FIBRA_2025,Claro Dominicana - Nueva Fibra Óptica Simétrica hasta 1000 Mbps,Claro República Dominicana,alex_dev_rd_840,Alguien sabe si para solicitar el cambio de router cobran algún costo adicional?,2025-10-20T12:13:55Z,0,1,Fibra Óptica e Internet Hogar,NEUTRO
